Edge,Ollivier-Ricci Curvature
"('866', '842')",-0.026515151515150936
"('866', '897')",-0.03426573426573354
"('866', '904')",-0.05692640692640594
"('866', '908')",0.002972027972028668
"('866', '917')",0.01756548536209601
"('866', '920')",-0.008556149732619645
"('866', '960')",-0.041337907375642136
"('870', '32')",-0.02420503084954917
"('870', '36')",-0.06910132474042219
"('870', '39')",-0.07467532467532312
"('870', '59')",-0.018607442977190303
"('870', '76')",-0.027210884353741305
"('870', '80')",-0.06377551020408068
"('870', '86')",-0.0417114214106693
"('870', '116')",-0.07993197278911479
"('870', '127')",-0.013416477702192786
"('870', '132')",-0.045918367346936995
"('870', '179')",-0.048941798941800396
"('870', '183')",-0.017281105990783585
"('870', '188')",-0.02721088435374175
"('870', '189')",-0.0393282312925165
"('870', '243')",0.010604241696679506
"('870', '291')",-0.07444341372912633
"('870', '339')",0.0029761904761907987
"('870', '409')",-0.061722249875559854
"('870', '436')",-0.02736549165120583
"('870', '443')",-0.02115027829313365
"('870', '448')",-0.03061224489795955
"('870', '543')",-0.012444001991040787
"('870', '600')",-0.014803104340327167
"('870', '623')",-0.059876780901040094
"('870', '664')",-0.05523513753327336
"('870', '671')",-0.08243823845327602
"('870', '684')",-0.05102040816326525
"('870', '720')",-0.08286951144093901
"('870', '739')",-0.05952380952380887
"('870', '813')",-0.055533751962322686
"('870', '826')",-0.09990507831039364
"('870', '863')",-0.018367346938773954
"('870', '877')",-0.04961984793917473
"('870', '935')",-0.013190642110502804
"('870', '951')",-0.03455473098330164
"('904', '36')",-0.0595238095238102
"('904', '82')",-0.0033333333333323
"('904', '127')",-0.027777777777778123
"('904', '141')",-0.08928571428571308
"('904', '251')",-0.09307359307359242
"('904', '298')",-0.1071428571428561
"('904', '307')",-0.07251082251082197
"('904', '366')",-0.10364145658263157
"('904', '377')",-0.07053009883198547
"('904', '392')",-0.049206349206347255
"('904', '417')",0.009103641456584377
"('904', '429')",-0.05238095238095086
"('904', '536')",-0.011501210653751759
"('904', '550')",0.0017006802721102332
"('904', '565')",-0.01731601731601695
"('904', '631')",-0.06785714285714084
"('904', '698')",-0.06892230576440994
"('904', '703')",-0.07482993197278809
"('904', '718')",-0.062499999999998224
"('904', '719')",-0.06318681318681141
"('904', '776')",-0.07142857142857006
"('904', '820')",-0.0576441102756895
"('904', '829')",-0.05803571428571308
"('904', '854')",-0.0680952380952371
"('904', '857')",-0.08333333333333215
"('904', '948')",-0.03361344537814959
"('904', '976')",-0.019345238095237027
"('906', '20')",-0.06453900709219806
"('906', '33')",-0.014430894308942621
"('906', '48')",-0.07228682170542533
"('906', '69')",-0.06622807017543697
"('906', '86')",-0.03859649122806852
"('906', '97')",-0.030345911949683835
"('906', '128')",-0.02333333333333254
"('906', '151')",-0.0043478260869556085
"('906', '172')",-0.0466666666666653
"('906', '213')",0.0008620689655192137
"('906', '220')",-0.011299435028247595
"('906', '244')",0.018579234972678216
"('906', '250')",-0.00676100628930687
"('906', '281')",-0.016666666666664387
"('906', '303')",-0.010185185185183965
"('906', '311')",-0.018081761006287556
"('906', '329')",-0.024999999999998357
"('906', '336')",-0.014583333333332282
"('906', '354')",0.0020833333333348802
"('906', '396')",-0.01666666666666483
"('906', '399')",-0.01666666666666483
"('906', '402')",-0.04166666666666452
"('906', '420')",-0.036764705882351256
"('906', '425')",-0.04011627906976578
"('906', '430')",-0.04615384615384466
"('906', '468')",-0.029411764705880694
"('906', '580')",0.016666666666668384
"('906', '640')",0.007291666666666918
"('906', '669')",-0.03653846153845963
"('906', '678')",-0.03333333333333166
"('906', '699')",0.002873563218392494
"('906', '722')",-0.03333333333333166
"('906', '733')",-0.03484848484848402
"('906', '760')",0.018518518518520155
"('906', '767')",-0.04761904761904612
"('906', '775')",-0.02727272727272645
"('906', '780')",0.012179487179488913
"('906', '807')",-0.026785714285712636
"('906', '809')",-0.02843137254901773
"('906', '840')",0.03333333333333499
"('906', '851')",-0.011170212765955423
"('906', '863')",-0.012878787878785936
"('906', '891')",-0.001666666666666261
"('906', '952')",-0.013333333333332753
"('906', '956')",-0.023717948717946857
"('906', '972')",-0.029166666666665453
"('906', '991')",-0.04393939393939261
"('970', '51')",-0.014180672268905958
"('970', '97')",-0.010613207547168324
"('970', '114')",-0.0031682027649759803
"('970', '118')",-0.006377551020407601
"('970', '176')",-0.024427223719675206
"('970', '180')",1.887379141862766e-15
"('970', '182')",-0.06565126050420056
"('970', '204')",-0.03167115902964701
"('970', '233')",-0.0653495440729468
"('970', '305')",-0.006785714285713285
"('970', '322')",-0.03249999999999953
"('970', '330')",-0.03571428571428514
"('970', '338')",-0.03977272727272685
"('970', '397')",1.7763568394002505e-15
"('970', '431')",-0.0201465201465183
"('970', '435')",-0.008168693009116712
"('970', '449')",-0.028571428571427138
"('970', '476')",0.02546838407494245
"('970', '497')",-0.04569327731092243
"('970', '544')",-0.006211180124222837
"('970', '567')",-0.08364661654135253
"('970', '585')",-0.03711484593837344
"('970', '602')",-0.032738095238094234
"('970', '626')",-0.07440476190476009
"('970', '697')",-0.011623989218327413
"('970', '717')",-0.0357142857142847
"('970', '719')",-0.048763736263734314
"('970', '730')",-0.05059523809523658
"('970', '740')",-0.02336626139817466
"('970', '837')",0.012235449735450987
"('970', '889')",-0.021071428571427964
"('970', '908')",-0.02747252747252582
"('970', '909')",-0.02380952380952439
"('970', '945')",-0.016233766233765712
"('970', '949')",-0.027976190476188822
"('970', '972')",-0.00892857142856962
"('7', '29')",-0.06573783359497609
"('7', '92')",-0.061224489795918435
"('7', '133')",-0.020037105751389506
"('7', '151')",-0.02728482697426804
"('7', '191')",-0.0189200680272108
"('7', '214')",-0.0357142857142847
"('7', '220')",-0.037184365271531794
"('7', '275')",-0.11224489795918258
"('7', '281')",-0.001360544217686055
"('7', '362')",-0.08843537414965841
"('7', '369')",-0.0983302411873832
"('7', '453')",-0.029336734693877098
"('7', '461')",-0.029211684673868366
"('7', '466')",-0.09160482374767986
"('7', '485')",-0.09407665505226492
"('7', '487')",-0.09954648526076948
"('7', '517')",0.0046768707482993666
"('7', '521')",-0.036247334754797356
"('7', '536')",-0.009339328951919024
"('7', '560')",-0.05819084390512885
"('7', '659')",-0.09238830667402054
"('7', '670')",-0.061372375036971016
"('7', '716')",-0.07993197278911501
"('7', '739')",-0.0688775510204076
"('7', '747')",-0.00680272108843516
"('7', '749')",-0.008503401360543839
"('7', '756')",-0.038367346938775526
"('7', '776')",-0.05782312925169952
"('7', '782')",-0.030612244897957996
"('7', '795')",-0.05592621664050146
"('7', '827')",-0.010204081632653406
"('7', '834')",-0.022848269742680172
"('7', '853')",-0.023730422401518902
"('7', '858')",-0.06882753101240424
"('7', '863')",-0.024304267161407767
"('7', '917')",-0.006572120373572021
"('7', '934')",-0.02811791383219897
"('7', '992')",-0.0685714285714285
"('29', '83')",-0.024503722084366242
"('29', '120')",-0.05683760683760464
"('29', '176')",-0.008708272859216049
"('29', '250')",-0.021770682148040565
"('29', '297')",-0.03723404255319007
"('29', '334')",-0.03232998885172966
"('29', '345')",-0.041958041958041425
"('29', '353')",-0.04727564102563919
"('29', '359')",-0.0737179487179469
"('29', '403')",-0.07829670329670257
"('29', '411')",-0.03615384615384598
"('29', '421')",-0.015013495276654076
"('29', '423')",-0.07478632478632274
"('29', '429')",-0.021153846153844524
"('29', '468')",-0.03092006033182315
"('29', '473')",-0.05296896086369851
"('29', '483')",-0.006009615384615863
"('29', '489')",-0.07262684124386065
"('29', '513')",-0.05745778611632213
"('29', '535')",-0.0013986013986004853
"('29', '560')",-0.031444906444905385
"('29', '575')",-0.0684803001876173
"('29', '631')",-0.02307692307692144
"('29', '635')",0.009952766531712731
"('29', '673')",0.018567639257295543
"('29', '682')",-0.09514170040485759
"('29', '695')",-0.028215636822193524
"('29', '699')",-0.009615384615383693
"('29', '703')",-0.04218995290423755
"('29', '709')",0.0006868131868149607
"('29', '716')",-0.016941391941390105
"('29', '745')",-0.02374411302982682
"('29', '753')",-0.04200404858299556
"('29', '829')",-0.028846153846151967
"('29', '833')",-0.06818181818181723
"('29', '897')",0.009615384615386358
"('29', '899')",-0.03881766381766427
"('29', '936')",-0.016608391608391004
"('92', '101')",-0.04499072356215117
"('92', '127')",-0.020030234315949302
"('92', '128')",-0.05918367346938824
"('92', '174')",-0.02393320964749357
"('92', '180')",-0.028344671201814053
"('92', '239')",-0.03632653061224511
"('92', '275')",-0.07653061224489721
"('92', '287')",-0.022917363666778323
"('92', '297')",-0.07642205818497483
"('92', '377')",-0.0034655371582597017
"('92', '378')",-0.061224489795918435
"('92', '401')",-0.04428186368887177
"('92', '409')",-0.09855649576903969
"('92', '454')",-0.026954177897573706
"('92', '461')",-0.07082833133253219
"('92', '497')",-0.018807523009203075
"('92', '551')",-0.02897959183673504
"('92', '589')",-0.030436312456015857
"('92', '603')",-0.02040816326530659
"('92', '698')",-0.08539205155746576
"('92', '709')",-0.03954081632653006
"('92', '840')",-0.006802721088434938
"('92', '865')",-0.07087198515769733
"('92', '877')",-0.004601840736294438
"('92', '883')",-0.03137755102040729
"('92', '885')",-0.039682539682541096
"('92', '938')",-0.031612645058022526
"('92', '969')",-0.0193525686136522
"('92', '988')",-0.05591836734693878
"('133', '32')",-0.04376321353065493
"('133', '38')",-0.037310606060605433
"('133', '59')",-0.03565062388591689
"('133', '73')",0.0015437392795892846
"('133', '109')",-0.01547049441786208
"('133', '176')",-0.0008576329331035915
"('133', '208')",-0.008404802744424344
"('133', '270')",-0.05055432372505386
"('133', '287')",-0.0019374068554398605
"('133', '295')",0.0029220779220795468
"('133', '313')",-0.033399209486163484
"('133', '319')",-0.007509881422922193
"('133', '359')",-0.048232323232321184
"('133', '402')",-0.06969696969696848
"('133', '410')",-0.04966740576496531
"('133', '413')",-0.023210831721469427
"('133', '441')",0.00889328063241368
"('133', '448')",-0.04155844155844024
"('133', '476')",-0.002831594634873813
"('133', '483')",0.002414772727274306
"('133', '494')",-0.018181818181815856
"('133', '529')",-0.01818181818181608
"('133', '540')",-0.023601398601398094
"('133', '617')",-0.007308377896612539
"('133', '630')",-0.0035439137134047893
"('133', '659')",-0.06535626535626382
"('133', '711')",0.009728867623604809
"('133', '752')",-0.004918032786885407
"('133', '797')",-0.014809384164222505
"('133', '830')",-0.016809605488849577
"('133', '836')",-0.02878787878787681
"('133', '846')",-0.03913713405238761
"('133', '857')",-0.03961038961038854
"('133', '899')",-0.0028619528619504564
"('133', '915')",-0.041176470588234926
"('133', '917')",-0.020184899845916204
"('133', '987')",-0.009999999999998233
"('151', '26')",-0.016304347826085808
"('151', '179')",-0.04549114331723225
"('151', '216')",-0.06845919145690393
"('151', '244')",-0.02280826799714908
"('151', '300')",-0.03659420289855042
"('151', '333')",-0.11905965621840009
"('151', '394')",-0.01836581709145224
"('151', '403')",-0.026175687666370573
"('151', '436')",-0.01613965744400403
"('151', '468')",-0.01790281329923138
"('151', '470')",-0.09664031620553182
"('151', '480')",-0.01130434782608658
"('151', '501')",-0.0316552250190707
"('151', '517')",-0.012681159420287802
"('151', '525')",-0.06243680485338454
"('151', '551')",-0.027826086956521223
"('151', '584')",-0.014279624893434706
"('151', '601')",-0.0328874024526189
"('151', '612')",-0.027562111801241462
"('151', '622')",-0.014992503748124664
"('151', '649')",-0.009678379988089514
"('151', '651')",-0.04772004241781436
"('151', '678')",-0.046195652173911084
"('151', '693')",-0.04608695652173922
"('151', '719')",-0.04055183946488139
"('151', '722')",0.015851449275364304
"('151', '742')",-0.02583749109052036
"('151', '749')",-0.07563405797101241
"('151', '847')",0.015306122448979775
"('151', '878')",-0.048711755233496135
"('151', '880')",-0.11032608695652057
"('151', '907')",-0.01679841897233092
"('151', '948')",-0.05477408354646074
"('151', '971')",-0.042960662525878934
"('151', '997')",0.01339737108190342
"('191', '25')",-0.014093137254900467
"('191', '38')",-0.031249999999999112
"('191', '75')",-0.045280612244897656
"('191', '106')",-0.0684523809523796
"('191', '156')",-0.07625786163521919
"('191', '184')",-0.03950471698113156
"('191', '199')",0.014880952380954215
"('191', '211')",-0.06780660377358383
"('191', '216')",-0.09210526315789558
"('191', '223')",-0.04846938775510101
"('191', '266')",-0.06541666666666601
"('191', '326')",0.013446969696970013
"('191', '334')",-0.07744565217391375
"('191', '451')",-0.0626965408805027
"('191', '460')",-0.04121376811594013
"('191', '469')",-0.09791666666666554
"('191', '494')",-0.03977272727272663
"('191', '505')",-0.07222222222222063
"('191', '552')",-0.0682624113475161
"('191', '629')",-0.08012820512820418
"('191', '645')",-0.04166666666666563
"('191', '672')",-0.025353773584905426
"('191', '697')",-0.025353773584905204
"('191', '698')",-0.08223684210526261
"('191', '716')",-0.07291666666666563
"('191', '759')",-0.032954545454544126
"('191', '790')",-0.037234042553190294
"('191', '811')",-0.031944444444443
"('191', '823')",-0.06554878048780455
"('191', '857')",-0.08630952380952261
"('191', '874')",-0.023977987421383018
"('191', '918')",0.0008333333333339077
"('191', '979')",-0.06597222222222299
"('191', '989')",-0.06874999999999942
"('214', '31')",-0.06071428571428372
"('214', '50')",0.011850649350651832
"('214', '58')",-0.04697204968943991
"('214', '62')",-0.04999999999999827
"('214', '75')",-0.02040816326530548
"('214', '79')",-0.020604395604393755
"('214', '81')",-0.05059523809523658
"('214', '91')",-0.02295918367346883
"('214', '107')",0.003151260504203446
"('214', '112')",-0.04301948051947879
"('214', '156')",-0.015498652291103587
"('214', '196')",0.0009398496240590193
"('214', '239')",-0.04357142857142837
"('214', '243')",-0.024509803921566764
"('214', '268')",-0.08035714285714235
"('214', '315')",0.011363636363638907
"('214', '347')",-0.02490601503759482
"('214', '362')",-0.07738095238095055
"('214', '413')",-0.027545592705165767
"('214', '434')",-0.011118598382747535
"('214', '471')",-0.012605042016805124
"('214', '495')",-0.018633540372670065
"('214', '502')",-0.04188311688311486
"('214', '535')",0.009577922077923962
"('214', '550')",-0.0025510204081626853
"('214', '609')",-0.024172473867595468
"('214', '618')",-0.01583557951482284
"('214', '630')",-0.03208232445520398
"('214', '635')",-0.020206766917294283
"('214', '666')",-0.08789682539682353
"('214', '740')",-0.03210486322188277
"('214', '745')",-0.04974489795918302
"('214', '752')",0.01990632318501251
"('214', '775')",-0.05519480519480435
"('214', '825')",-0.06679894179894075
"('214', '840')",-0.051190476190474676
"('214', '862')",-0.03249999999999931
"('214', '863')",0.0006493506493531198
"('214', '885')",0.0102513227513239
"('214', '916')",-0.03571428571428514
"('214', '930')",-0.04831932773109093
"('220', '41')",-0.03212455656286961
"('220', '64')",-0.011355932203388708
"('220', '73')",-0.0003197953309881374
"('220', '93')",-0.05475880052151072
"('220', '94')",-0.014124293785308772
"('220', '176')",-0.006555804285257372
"('220', '185')",-0.018832391713746288
"('220', '205')",-0.044491525423727696
"('220', '211')",-0.030860249440358256
"('220', '287')",-0.01375382050569618
"('220', '297')",0.0021637216011552995
"('220', '305')",-0.03898305084745646
"('220', '342')",0.027705345501956802
"('220', '347')",-0.003122212310437078
"('220', '356')",-0.07748184019370341
"('220', '430')",-0.0027705345501947143
"('220', '463')",-0.04499596448748866
"('220', '480')",-0.0013559322033884769
"('220', '546')",-0.03389830508474434
"('220', '563')",-0.0659363373294739
"('220', '573')",0.02746931618936499
"('220', '579')",-0.028813559322033555
"('220', '605')",-0.020656779661015978
"('220', '622')",0.017533606078318442
"('220', '630')",0.01694915254237417
"('220', '658')",-0.02296336796063292
"('220', '668')",-0.052003081664097284
"('220', '698')",-0.09344335414808103
"('220', '699')",0.013004091174752985
"('220', '796')",0.01694915254237417
"('220', '809')",-0.02725157859753935
"('220', '815')",-0.07424465733234986
"('220', '897')",-0.022979139504562207
"('220', '937')",-0.012535310734462124
"('220', '989')",-0.05949152542372693
"('220', '990')",-0.03389830508474434
"('220', '993')",-0.011770244821091014
"('220', '997')",-0.004532912889239515
"('275', '51')",-0.042717086834731965
"('275', '94')",-0.11375661375661394
"('275', '200')",-0.011904761904760752
"('275', '246')",-0.06632653061224492
"('275', '306')",-0.05693581780538293
"('275', '316')",-0.04365079365079372
"('275', '338')",-0.051948051948051965
"('275', '505')",-0.025396825396823752
"('275', '523')",-0.03937728937728746
"('275', '573')",-0.05049261083743728
"('275', '635')",-0.033208020050125464
"('275', '664')",-0.06884057971014435
"('275', '783')",-0.062030075187970546
"('275', '807')",-0.062499999999998224
"('275', '869')",-0.06398809523809401
"('275', '896')",-0.06593406593406415
"('275', '915')",-0.03291316526610455
"('275', '980')",-0.062499999999998446
"('275', '987')",-0.01761904761904698
"('281', '18')",-0.0185185185185186
"('281', '26')",-0.034027777777776436
"('281', '33')",-0.0758807588075876
"('281', '62')",-0.01111111111110974
"('281', '72')",-0.04074074074074141
"('281', '75')",-0.04920634920634881
"('281', '125')",-0.052777777777776036
"('281', '153')",-0.044017094017092306
"('281', '176')",-0.012368972746331197
"('281', '180')",-0.033333333333331217
"('281', '216')",-0.026900584795322535
"('281', '303')",-0.027777777777778123
"('281', '331')",-0.03398692810457371
"('281', '347')",-0.05380116959064396
"('281', '353')",-0.09097222222222112
"('281', '408')",-0.017836257309940873
"('281', '450')",-0.07361111111110974
"('281', '471')",-0.03594771241829875
"('281', '541')",-0.04022988505746983
"('281', '556')",-0.0444444444444434
"('281', '647')",-0.01515151515151425
"('281', '670')",-0.025120772946861658
"('281', '681')",-0.04609929078014052
"('281', '743')",-0.05555555555555447
"('281', '829')",-0.05138888888888782
"('281', '831')",-0.0392290249433096
"('281', '845')",-0.0703703703703713
"('281', '869')",-0.044444444444442954
"('281', '888')",-0.04682539682539533
"('281', '932')",-0.07054263565891339
"('362', '36')",-0.09837092731829644
"('362', '46')",-0.030812324929970325
"('362', '69')",-0.1002506265664147
"('362', '114')",-0.031105990783409476
"('362', '117')",-0.0630952380952361
"('362', '156')",-0.06469002695417725
"('362', '226')",-0.13095238095237893
"('362', '276')",-0.04822437449555994
"('362', '279')",-0.0462962962962965
"('362', '373')",-0.051724137931033365
"('362', '401')",-0.04672057502246174
"('362', '429')",-0.013003663003661403
"('362', '458')",-0.05380952380952286
"('362', '469')",-0.06547619047618913
"('362', '520')",-0.0648809523809506
"('362', '595')",-0.08482142857142727
"('362', '611')",-0.025757575757575424
"('362', '617')",-0.0343137254901944
"('362', '623')",-0.09344115004492282
"('362', '633')",-0.03933747412008226
"('362', '687')",-0.12301587301587125
"('362', '740')",-0.049898682877406175
"('362', '757')",-0.060846560846560704
"('362', '845')",-0.05423280423280463
"('362', '920')",-0.11624649859943781
"('362', '978')",-0.05807200929152034
"('362', '987')",-0.0009523809523799276
"('369', '12')",-0.0275974025974024
"('369', '48')",-0.05523255813953343
"('369', '81')",-0.024621212121212155
"('369', '97')",-0.027015437392795105
"('369', '200')",-0.07583487940630729
"('369', '218')",-0.09877622377622308
"('369', '226')",-0.07575757575757591
"('369', '234')",-0.04268292682926811
"('369', '259')",-0.053181818181817775
"('369', '294')",-0.055909090909090686
"('369', '313')",-0.041007905138339185
"('369', '353')",-0.07196969696969768
"('369', '370')",-0.056426332288400216
"('369', '395')",-0.06974921630093944
"('369', '396')",2.220446049250313e-16
"('369', '401')",-0.02808747855917626
"('369', '445')",-0.0396948941469486
"('369', '449')",-0.07386363636363624
"('369', '497')",-0.04612299465240577
"('369', '573')",-0.041144200626958005
"('369', '589')",-0.04114420062695845
"('369', '617')",-0.028520499108734
"('369', '624')",-0.032754010695186686
"('369', '633')",-0.007905138339920237
"('369', '647')",-0.056818181818180546
"('369', '698')",-0.05143540669856517
"('369', '768')",-0.012237762237761407
"('369', '865')",-0.034090909090908283
"('369', '903')",-0.029545454545452987
"('369', '939')",-0.08636363636363531
"('369', '952')",-0.02363636363636301
"('369', '957')",-0.0192687747035567
"('369', '960')",-0.1089193825042869
"('453', '49')",-0.016581632653061007
"('453', '51')",-0.06311274509803755
"('453', '95')",-0.028590425531913155
"('453', '211')",-0.046973270440251236
"('453', '224')",-0.06666666666666532
"('453', '244')",-0.021174863387976917
"('453', '245')",-0.06994047619047516
"('453', '250')",-0.046973270440250126
"('453', '299')",-0.04227941176470429
"('453', '330')",-0.04719387755101967
"('453', '342')",-0.009615384615382805
"('453', '351')",-0.05357142857142705
"('453', '400')",-0.05838178294573493
"('453', '424')",-0.04446138211382089
"('453', '449')",-0.07499999999999907
"('453', '450')",-0.058333333333332016
"('453', '459')",-0.046568627450979116
"('453', '461')",-0.0343137254901944
"('453', '513')",-0.0706300813008125
"('453', '517')",-0.04166666666666563
"('453', '549')",-0.007183908045976128
"('453', '556')",-0.020138888888887374
"('453', '570')",-0.06650641025640858
"('453', '576')",-0.008101851851851638
"('453', '588')",-0.013749999999999485
"('453', '684')",-0.03826530612244805
"('453', '695')",-0.022028688524588613
"('453', '728')",-0.01424319727891099
"('453', '770')",-0.041154371584698035
"('453', '804')",-0.0069444444444428655
"('453', '834')",-0.03351449275362173
"('453', '840')",-0.02499999999999858
"('453', '902')",0.029761904761906655
"('453', '915')",-0.017769607843135526
"('453', '946')",-0.04887820512820373
"('453', '963')",-0.027499999999999192
"('453', '969')",-0.020114942528734137
"('453', '993')",-0.018518518518519045
"('461', '43')",-0.004901960784311932
"('461', '47')",-0.047976637463494454
"('461', '50')",-0.03618538324420628
"('461', '95')",0.002503128911140684
"('461', '105')",-0.023725490196077947
"('461', '112')",-0.03672014260249479
"('461', '120')",-0.06601307189542283
"('461', '154')",-0.07409502262443235
"('461', '215')",-0.029233511586452376
"('461', '223')",-0.01980792316926694
"('461', '235')",-0.09313725490195868
"('461', '264')",-0.06601307189542283
"('461', '294')",-0.07725490196078266
"('461', '359')",-0.05800653594771066
"('461', '365')",-0.07655402586566384
"('461', '372')",-0.05208333333333148
"('461', '413')",-0.05757196495619343
"('461', '422')",-0.027135854341735266
"('461', '449')",-0.0879901960784295
"('461', '454')",-0.031076581576025664
"('461', '479')",-0.019607843137253056
"('461', '521')",-0.046532045654080756
"('461', '537')",-0.033213285314124485
"('461', '540')",-0.051282051282049324
"('461', '576')",-0.015795206971678022
"('461', '609')",-0.09875657580105135
"('461', '646')",-0.03255641879393267
"('461', '672')",-0.02682204957454659
"('461', '714')",-0.03921568627450789
"('461', '738')",-0.062499999999998
"('461', '749')",-0.061274509803919575
"('461', '835')",-0.02906162464985851
"('461', '838')",0.005991285403049829
"('461', '889')",-0.03764705882352826
"('461', '934')",-0.09411764705882186
"('461', '963')",0.030000000000001248
"('461', '984')",-0.0024875621890536603
"('461', '986')",-0.010784313725488825
"('466', '16')",-0.047727272727271286
"('466', '25')",-0.046122994652405325
"('466', '116')",-0.04491341991342024
"('466', '126')",-0.09044526901669636
"('466', '130')",-0.045454545454545414
"('466', '184')",-0.07311320754716899
"('466', '190')",-0.03858350951374123
"('466', '263')",-0.029388714733540988
"('466', '307')",-0.020454545454544837
"('466', '310')",-0.05436117936117846
"('466', '323')",-0.0553359683794461
"('466', '377')",-0.041166380789021684
"('466', '401')",-0.02315608919382428
"('466', '439')",-0.07241910631741044
"('466', '463')",-0.031926406926406914
"('466', '508')",-0.06565656565656597
"('466', '510')",-0.01818181818181719
"('466', '539')",-0.09821428571428514
"('466', '541')",-0.03330721003134651
"('466', '553')",-0.09848484848484818
"('466', '620')",-0.0181818181818183
"('466', '646')",-0.025300171526586146
"('466', '665')",-0.03012684989429104
"('466', '770')",-0.017138599105811503
"('466', '791')",-0.06574675324675261
"('466', '809')",-0.024064171122994082
"('466', '824')",-0.09415584415584366
"('466', '891')",-0.037727272727272165
"('466', '907')",-0.06818181818181834
"('466', '937')",-0.016098484848484862
"('466', '995')",-0.02727272727272645
"('485', '10')",-0.04233778186838433
"('485', '41')",-0.06834940442427673
"('485', '51')",-0.0526064084170248
"('485', '72')",-0.07836495031616941
"('485', '93')",-0.047842401500938436
"('485', '118')",-0.038078646092583046
"('485', '139')",-0.05884146341463414
"('485', '153')",-0.047842401500937326
"('485', '156')",-0.08743672342383735
"('485', '181')",-0.026829268292683395
"('485', '192')",-0.05392953929539268
"('485', '259')",-0.02682926829268295
"('485', '352')",-0.014481707317073322
"('485', '402')",-0.04227642276422672
"('485', '404')",-0.03727565577542502
"('485', '408')",0.0028883183568686466
"('485', '500')",-0.03472958642629753
"('485', '510')",-0.059423503325940485
"('485', '520')",-0.05853658536585371
"('485', '523')",-0.09287054409005568
"('485', '579')",-0.03614190687361307
"('485', '700')",-0.10707317073170741
"('485', '792')",-0.09050064184852324
"('485', '809')",-0.037063605930176546
"('485', '972')",-0.03636759581881499
"('485', '988')",-0.052682926829268784
"('485', '993')",-0.07633242999096601
"('487', '58')",-0.00893719806763471
"('487', '77')",-0.07692307692307554
"('487', '99')",-0.02743764172335461
"('487', '104')",-0.02293144208037723
"('487', '135')",-0.03123689727463219
"('487', '166')",-0.09593495934959306
"('487', '185')",0.022222222222223587
"('487', '215')",-0.07171717171717096
"('487', '230')",-0.05593869731800649
"('487', '286')",-0.0773504273504253
"('487', '347')",-0.032163742690059394
"('487', '394')",-0.009195402298849631
"('487', '458')",-0.038888888888888085
"('487', '532')",-0.022222222222221033
"('487', '540')",-0.018376068376066534
"('487', '584')",-0.05424836601307015
"('487', '658')",-0.037992831541218575
"('487', '663')",-0.0344017094017075
"('487', '664')",-0.04879227053140278
"('487', '667')",-0.0344017094017075
"('487', '728')",-0.021768707482991978
"('487', '818')",-0.061451247165532186
"('487', '828')",-0.0538461538461521
"('487', '840')",-0.03611111111110943
"('487', '868')",-0.062499999999999334
"('487', '917')",0.024858757062148018
"('487', '927')",-0.09007092198581468
"('487', '986')",0.008333333333334969
"('487', '987')",-0.02777777777777679
"('517', '26')",-0.05208333333333259
"('517', '43')",-0.10119047619047472
"('517', '54')",-0.03982843137254766
"('517', '60')",-0.1262254901960771
"('517', '93')",-0.05048076923076805
"('517', '118')",-0.06823979591836626
"('517', '134')",-0.033333333333332105
"('517', '223')",-0.01913265306122347
"('517', '227')",-0.04393939393939306
"('517', '261')",0.0025510204081632404
"('517', '276')",-0.0399011299435017
"('517', '286')",-0.07772435897435748
"('517', '394')",-0.053520114942527286
"('517', '402')",-0.06736111111110987
"('517', '428')",-0.05208333333333348
"('517', '472')",-0.02664728682170381
"('517', '479')",-0.053308823529410576
"('517', '494')",-0.030303030303030276
"('517', '613')",-0.05397727272727382
"('517', '638')",-0.06469298245613975
"('517', '651')",-0.06046747967479704
"('517', '716')",-0.038690476190475165
"('517', '735')",-0.09926470588235126
"('517', '745')",-0.025722789115645073
"('517', '783')",-0.052083333333333925
"('517', '795')",-0.059294871794870696
"('517', '797')",-0.016465053763440318
"('517', '837')",-0.08101851851851927
"('517', '853')",-0.07000968992247936
"('517', '862')",-0.03333333333333255
"('517', '897')",-0.06009615384615219
"('517', '917')",0.025953389830509654
"('517', '990')",-0.03795903954802182
"('521', '12')",-0.04353233830845782
"('521', '20')",-0.022546840266752133
"('521', '23')",-0.013124034997427758
"('521', '46')",-0.02048580626280261
"('521', '64')",-0.04597014925373122
"('521', '97')",0.005350605463250724
"('521', '106')",-0.07960199004975088
"('521', '111')",-0.017148301047952508
"('521', '156')",-0.002534497324696572
"('521', '192')",-0.04577114427860618
"('521', '222')",-0.0020729684908797896
"('521', '238')",-0.05823822066139761
"('521', '249')",0.000995024875622641
"('521', '288')",-0.07007644703312699
"('521', '299')",-0.02033947907521161
"('521', '326')",-0.023473541383989494
"('521', '333')",-0.06542867060048607
"('521', '375')",-0.04247990815154967
"('521', '379')",-0.032864523536164425
"('521', '398')",-0.07513568521031111
"('521', '406')",-0.006396588486141441
"('521', '439')",-0.009865924614216537
"('521', '451')",-0.045480146437622215
"('521', '491')",-0.00908500973393922
"('521', '537')",-0.03792263173926291
"('521', '609')",-0.0740808154350201
"('521', '612')",-0.03065031982942301
"('521', '645')",-0.028762437810945896
"('521', '711')",-0.006284367635507548
"('521', '719')",-0.03272101033294961
"('521', '735')",-0.05867720222417283
